basename,objectid,frame,run,date,camera,film_number,film_type,focal_length,photo_series,original_lon,original_lat,original_alt_m,estimated_lon,estimated_lat,estimated_alt_m,alignment_error_m,x_error,y_error,z_error,aligned_in_agisoft,source_url,preview_url,thumbnail_url
MAP1481_frame13969.tif,830317,13969,13,14 January 1942,Williamson Eagle 4,MAP1481,Black and White,8.25 in,"Military Mapping Photography - Perth, Perth",115.896,-31.946,3048,115.898736,-31.948223,3156.959362,,,,,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/MAP1481_frame13969.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/Preview/MAP1481_frame13969_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/Thumbnail/MAP1481_frame13969_thumbnail.jpg
MAP1481_frame13970.tif,830320,13970,13,14 January 1942,Williamson Eagle 4,MAP1481,Black and White,8.25 in,"Military Mapping Photography - Perth, Perth",115.908,-31.945,3048,115.909586,-31.947287,3153.059362,,,,,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/MAP1481_frame13970.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/Preview/MAP1481_frame13970_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/Thumbnail/MAP1481_frame13970_thumbnail.jpg
MAP1481_frame13971.tif,830324,13971,13,14 January 1942,Williamson Eagle 4,MAP1481,Black and White,8.25 in,"Military Mapping Photography - Perth, Perth",115.919,-31.944,3048,115.920478,-31.946567,3140.884950,,,,,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/MAP1481_frame13971.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/Preview/MAP1481_frame13971_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/Thumbnail/MAP1481_frame13971_thumbnail.jpg
MAP1481_frame13972.tif,830321,13972,13,14 January 1942,Williamson Eagle 4,MAP1481,Black and White,8.25 in,"Military Mapping Photography - Perth, Perth",115.931,-31.944,3048,115.931318,-31.945582,3121.719469,,,,,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/MAP1481_frame13972.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/Preview/MAP1481_frame13972_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1481/Thumbnail/MAP1481_frame13972_thumbnail.jpg
MAP1333_frame13991.tif,559337,13991,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.926,-32.074,3048,115.931779,-32.072676,3136.834265,,,,,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame13991.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame13991_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame13991_thumbnail.jpg
MAP1333_frame13992.tif,559338,13992,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.916,-32.075,3048,115.922144,-32.073793,3137.738845,602.356526,580.384878,133.898209,89.766624,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame13992.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame13992_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame13992_thumbnail.jpg
MAP1333_frame13993.tif,559341,13993,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.907,-32.077,3048,115.911946,-32.075466,3152.606881,508.101567,467.167397,170.220958,104.626244,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame13993.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame13993_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame13993_thumbnail.jpg
MAP1333_frame13994.tif,559340,13994,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.898,-32.078,3048,115.902248,-32.077009,3175.522454,435.159989,401.260287,109.949829,127.536009,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame13994.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame13994_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame13994_thumbnail.jpg
MAP1333_frame13995.tif,559342,13995,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.888,-32.079,3048,115.892951,-32.078586,3175.933503,487.025520,467.661580,45.990210,127.950790,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame13995.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame13995_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame13995_thumbnail.jpg
MAP1333_frame13996.tif,559343,13996,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.878,-32.08,3048,115.883253,-32.080211,3172.716764,512.104098,496.130562,-23.366312,124.736076,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame13996.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame13996_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame13996_thumbnail.jpg
MAP1333_frame13997.tif,559344,13997,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.867,-32.082,3048,115.873584,-32.081783,3180.207109,636.249498,621.890154,24.069107,132.237429,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame13997.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame13997_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame13997_thumbnail.jpg
MAP1333_frame13998.tif,559345,13998,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.856,-32.083,3048,115.864135,-32.083365,3180.303953,780.785478,768.422195,-40.456020,132.350305,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame13998.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame13998_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame13998_thumbnail.jpg
MAP1333_frame13999.tif,559346,13999,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.845,-32.084,3048,115.854470,-32.084527,3177.838851,905.751950,894.482529,-58.422051,129.901753,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame13999.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame13999_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame13999_thumbnail.jpg
MAP1333_frame14000.tif,559350,14000,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.834,-32.085,3048,115.844728,-32.085690,3174.475826,1024.035461,1013.300234,-76.515828,126.556664,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14000.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14000_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14000_thumbnail.jpg
MAP1333_frame14001.tif,559347,14001,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.825,-32.086,3048,115.834904,-32.087314,3170.978920,954.718442,935.475966,-145.708409,123.049095,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14001.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14001_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14001_thumbnail.jpg
MAP1333_frame14002.tif,559348,14002,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.816,-32.087,3048,115.825123,-32.089275,3173.821173,906.677824,861.689579,-252.406194,125.884309,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14002.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14002_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14002_thumbnail.jpg
MAP1333_frame14003.tif,559349,14003,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.806,-32.088,3048,115.815587,-32.091149,3178.558916,979.283043,905.472006,-349.357730,130.632698,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14003.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14003_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14003_thumbnail.jpg
MAP1333_frame14004.tif,559351,14004,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.797,-32.088,3048,115.806008,-32.092648,3174.111091,1002.848417,850.832755,-515.620975,126.188673,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14004.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14004_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14004_thumbnail.jpg
MAP1333_frame14006.tif,559354,14006,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.779,-32.091,3048,115.786620,-32.094572,3154.596081,828.408442,719.653710,-396.213429,106.648971,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14006.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14006_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14006_thumbnail.jpg
MAP1333_frame14007.tif,559353,14007,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.77,-32.092,3048,115.776746,-32.095657,3151.226166,762.367312,637.118888,-405.732134,103.270891,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14007.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14007_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14007_thumbnail.jpg
MAP1333_frame14008.tif,559355,14008,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.761,-32.093,3048,115.766799,-32.097005,3149.297991,712.483632,547.679523,-444.309440,101.337000,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14008.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14008_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14008_thumbnail.jpg
MAP1333_frame14009.tif,559356,14009,5,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.753,-32.094,3048,115.756441,-32.098595,3129.832233,610.078251,324.974503,-509.789988,81.860942,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14009.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14009_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14009_thumbnail.jpg
MAP1333_frame14011.tif,559239,14011,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.725,-32.049,3048,115.744676,-32.055788,3210.371943,2012.403666,1859.171563,-752.849600,162.687107,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14011.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14011_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14011_thumbnail.jpg
MAP1333_frame14012.tif,559238,14012,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.734,-32.049,3048,115.737110,-32.051562,3128.597948,416.727224,293.889861,-284.239662,80.611065,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14012.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14012_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14012_thumbnail.jpg
MAP1333_frame14013.tif,559240,14013,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.742,-32.049,3048,115.746867,-32.050047,3113.995283,478.927996,459.918432,-116.143698,66.012903,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14013.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14013_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14013_thumbnail.jpg
MAP1333_frame14014.tif,559241,14014,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.751,-32.048,3048,115.756053,-32.048563,3106.008654,484.968230,477.416883,-62.451536,58.026803,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14014.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14014_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14014_thumbnail.jpg
MAP1333_frame14015.tif,559242,14015,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.76,-32.048,3048,115.765830,-32.047215,3096.620350,559.793594,550.831945,87.101832,48.644699,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14015.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14015_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14015_thumbnail.jpg
MAP1333_frame14016.tif,559245,14016,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.77,-32.046,3048,115.775656,-32.045615,3091.302343,537.905850,534.455006,42.702547,43.324847,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14016.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14016_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14016_thumbnail.jpg
MAP1333_frame14017.tif,559246,14017,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.78,-32.044,3048,115.785157,-32.043776,3087.740782,489.542715,487.289031,24.913028,39.759419,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14017.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14017_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14017_thumbnail.jpg
MAP1333_frame14018.tif,559243,14018,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.79,-32.043,3048,115.794626,-32.041653,3077.608156,462.941627,437.162089,149.420963,29.624873,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14018.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14018_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14018_thumbnail.jpg
MAP1333_frame14019.tif,559244,14019,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.8,-32.041,3048,115.804333,-32.039758,3070.463575,432.569237,409.405925,137.832014,22.478190,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14019.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14019_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14019_thumbnail.jpg
MAP1333_frame14020.tif,559251,14020,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.81,-32.039,3048,115.814201,-32.038162,3064.355326,408.082655,397.024602,92.924681,16.368345,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14020.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14020_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14020_thumbnail.jpg
MAP1333_frame14021.tif,559249,14021,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.82,-32.037,3048,115.824268,-32.036748,3062.510448,404.593395,403.362541,27.991981,14.523246,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14021.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14021_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14021_thumbnail.jpg
MAP1333_frame14022.tif,559248,14022,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.831,-32.035,3048,115.834150,-32.035046,3066.017344,298.248631,297.659229,-5.133656,18.024282,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14022.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14022_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14022_thumbnail.jpg
MAP1333_frame14023.tif,559247,14023,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.841,-32.033,3048,115.843814,-32.032977,3058.318302,266.173453,265.960981,2.545985,10.323839,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14023.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14023_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14023_thumbnail.jpg
MAP1333_frame14024.tif,559250,14024,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.852,-32.032,3048,115.853628,-32.030943,3066.493610,194.297077,153.827409,117.244873,18.496543,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14024.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14024_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14024_thumbnail.jpg
MAP1333_frame14025.tif,559254,14025,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.862,-32.03,3048,115.863211,-32.029687,3068.111882,121.268170,114.446886,34.689288,20.113002,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14025.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14025_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14025_thumbnail.jpg
MAP1333_frame14026.tif,559252,14026,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.873,-32.028,3048,115.872570,-32.028191,3058.610527,46.999090,-40.596833,-21.171323,10.610691,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14026.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14026_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14026_thumbnail.jpg
MAP1333_frame14027.tif,559255,14027,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.884,-32.026,3048,115.881955,-32.026568,3048.139211,203.247140,-193.244094,-62.976979,0.142446,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14027.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14027_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14027_thumbnail.jpg
MAP1333_frame14028.tif,559256,14028,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.895,-32.024,3048,115.891616,-32.025112,3037.635582,342.951709,-319.849044,-123.309502,-10.355213,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14028.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14028_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14028_thumbnail.jpg
MAP1333_frame14029.tif,559253,14029,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.905,-32.022,3048,115.901430,-32.023602,3026.874161,381.974406,-337.441551,-177.740898,-21.114440,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14029.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14029_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14029_thumbnail.jpg
MAP1333_frame14030.tif,559258,14030,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.916,-32.02,3048,115.921069,-32.020574,3022.716654,484.003602,479.131789,-63.670182,-25.265056,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14030.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14030_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14030_thumbnail.jpg
MAP1333_frame14031.tif,559261,14031,2,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.926,-32.019,3048,115.930817,-32.019195,3017.436686,456.801917,455.267376,-21.598291,-30.547052,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14031.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14031_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14031_thumbnail.jpg
MAP1333_frame14050.tif,559312,14050,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.93,-32.057,3048,115.922472,-32.062346,3128.926757,929.598263,-711.267845,-593.035371,80.994024,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14050.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14050_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14050_thumbnail.jpg
MAP1333_frame14051.tif,559310,14051,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.922,-32.059,3048,115.912049,-32.064159,3141.481429,1104.633468,-940.142686,-572.355036,93.576388,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14051.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14051_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14051_thumbnail.jpg
MAP1333_frame14052.tif,559309,14052,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.915,-32.062,3048,115.902003,-32.066229,3164.330169,1319.634898,-1227.928735,-469.108803,116.465513,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14052.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14052_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14052_thumbnail.jpg
MAP1333_frame14053.tif,559311,14053,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.907,-32.064,3048,115.892067,-32.068134,3183.793582,1489.652500,-1410.785496,-458.543478,135.965926,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14053.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14053_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14053_thumbnail.jpg
